DIA_TRANSPORTE,"AMBA","MOTIVO_ATSF","GENERO","TIPO_TRANSPORTE",CANT_TRJ,"DATO_PRELIMINAR"
2024-07-16,"NO","JUBILACION","F","TREN",58,"NO"
2024-07-16,"NO","JUBILACION","M","COLECTIVO",49877,"NO"
2024-07-16,"NO","JUBILACION","M","LANCHA",46,"NO"
2024-07-16,"NO","JUBILACION","M","SUBTE",0,"NO"
2024-07-16,"NO","JUBILACION","M","TOTAL",49937,"NO"
2024-07-16,"NO","JUBILACION","M","TREN",35,"NO"
2024-07-16,"NO","JUBILACION","X","COLECTIVO",1,"NO"
2024-07-16,"NO","JUBILACION","X","LANCHA",0,"NO"
2024-07-16,"NO","JUBILACION","X","SUBTE",0,"NO"
2024-07-16,"NO","JUBILACION","X","TOTAL",1,"NO"
2024-07-16,"NO","JUBILACION","X","TREN",0,"NO"
2024-07-16,"NO","MONOTRIBUTO SOCIAL","F","COLECTIVO",13565,"NO"
2024-07-16,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",19,"NO"
2024-07-16,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"NO"
2024-07-16,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",13586,"NO"
2024-07-16,"NO","MONOTRIBUTO SOCIAL","F","TREN",5,"NO"
2024-07-16,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",6588,"NO"
2024-07-16,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",9,"NO"
2024-07-16,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"NO"
2024-07-16,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",6602,"NO"
2024-07-16,"NO","MONOTRIBUTO SOCIAL","M","TREN",11,"NO"
2024-07-16,"NO","MONOTRIBUTO SOCIAL","X","COLECTIVO",1,"SI"
2024-07-16,"NO","MONOTRIBUTO SOCIAL","X","LANCHA",0,"SI"
2024-07-16,"NO","MONOTRIBUTO SOCIAL","X","SUBTE",0,"SI"
2024-07-16,"NO","MONOTRIBUTO SOCIAL","X","TOTAL",1,"SI"
2024-07-16,"NO","MONOTRIBUTO SOCIAL","X","TREN",0,"SI"
2024-07-16,"NO","OTRO","F","COLECTIVO",11717,"NO"
2024-07-16,"NO","OTRO","F","LANCHA",15,"NO"
2024-07-16,"NO","OTRO","F","SUBTE",0,"NO"
2024-07-16,"NO","OTRO","F","TOTAL",11733,"NO"
2024-07-16,"NO","OTRO","F","TREN",3,"NO"
2024-07-16,"NO","OTRO","M","COLECTIVO",6346,"NO"
2024-07-16,"NO","OTRO","M","LANCHA",7,"NO"
2024-07-16,"NO","OTRO","M","SUBTE",0,"NO"
2024-07-16,"NO","OTRO","M","TOTAL",6358,"NO"
2024-07-16,"NO","OTRO","M","TREN",8,"NO"
2024-07-16,"NO","OTRO","X","COLECTIVO",1,"NO"
2024-07-16,"NO","OTRO","X","LANCHA",0,"NO"
2024-07-16,"NO","OTRO","X","SUBTE",0,"NO"
2024-07-16,"NO","OTRO","X","TOTAL",1,"NO"
2024-07-16,"NO","OTRO","X","TREN",0,"NO"
2024-07-16,"NO","PENSION","F","COLECTIVO",45914,"NO"
2024-07-16,"NO","PENSION","F","LANCHA",24,"NO"
2024-07-16,"NO","PENSION","F","SUBTE",0,"NO"
2024-07-16,"NO","PENSION","F","TOTAL",45943,"NO"
2024-07-16,"NO","PENSION","F","TREN",15,"NO"
2024-07-16,"NO","PENSION","M","COLECTIVO",25091,"NO"
2024-07-16,"NO","PENSION","M","LANCHA",26,"NO"
2024-07-16,"NO","PENSION","M","SUBTE",0,"NO"
2024-07-16,"NO","PENSION","M","TOTAL",25119,"NO"
2024-07-16,"NO","PENSION","M","TREN",6,"NO"
2024-07-16,"NO","PENSION","X","COLECTIVO",1,"NO"
2024-07-16,"NO","PENSION","X","LANCHA",0,"NO"
2024-07-16,"NO","PENSION","X","SUBTE",0,"NO"
2024-07-16,"NO","PENSION","X","TOTAL",1,"NO"
2024-07-16,"NO","PENSION","X","TREN",0,"NO"
2024-07-16,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",37407,"NO"
2024-07-16,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",32,"NO"
2024-07-16,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"NO"
2024-07-16,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",37446,"NO"
2024-07-16,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",15,"NO"
2024-07-16,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",301,"NO"
2024-07-16,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",10,"NO"
2024-07-16,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"NO"
2024-07-16,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",313,"NO"
2024-07-16,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",3,"NO"
2024-07-16,"NO","PROGRESAR","F","COLECTIVO",17131,"NO"
2024-07-16,"NO","PROGRESAR","F","LANCHA",14,"NO"
2024-07-16,"NO","PROGRESAR","F","SUBTE",0,"NO"
2024-07-16,"NO","PROGRESAR","F","TOTAL",17146,"NO"
2024-07-16,"NO","PROGRESAR","F","TREN",5,"NO"
2024-07-16,"NO","PROGRESAR","M","COLECTIVO",8074,"NO"
2024-07-16,"NO","PROGRESAR","M","LANCHA",3,"NO"
2024-07-16,"NO","PROGRESAR","M","SUBTE",0,"NO"
2024-07-16,"NO","PROGRESAR","M","TOTAL",8078,"NO"
2024-07-16,"NO","PROGRESAR","M","TREN",2,"NO"
2024-07-16,"NO","PROGRESAR","X","COLECTIVO",2,"NO"
2024-07-16,"NO","PROGRESAR","X","LANCHA",0,"NO"
2024-07-16,"NO","PROGRESAR","X","SUBTE",0,"NO"
2024-07-16,"NO","PROGRESAR","X","TOTAL",2,"NO"
2024-07-16,"NO","PROGRESAR","X","TREN",0,"NO"
2024-07-16,"SI",,,"COLECTIVO",230227,"NO"
2024-07-16,"SI",,,"LANCHA",0,"NO"
2024-07-16,"SI",,,"SUBTE",49839,"NO"
2024-07-16,"SI",,,"TOTAL",274734,"NO"
2024-07-16,"SI",,,"TREN",43634,"NO"
2024-07-16,"SI",,"F","COLECTIVO",913637,"NO"
2024-07-16,"SI",,"F","LANCHA",0,"NO"
2024-07-16,"SI",,"F","SUBTE",141601,"NO"
2024-07-16,"SI",,"F","TOTAL",999860,"NO"
2024-07-16,"SI",,"F","TREN",187613,"NO"
2024-07-16,"SI",,"M","COLECTIVO",820532,"NO"
2024-07-16,"SI",,"M","LANCHA",0,"NO"
2024-07-16,"SI",,"M","SUBTE",136888,"NO"
2024-07-16,"SI",,"M","TOTAL",913622,"NO"
2024-07-16,"SI",,"M","TREN",219175,"NO"
2024-07-16,"SI",,"X","COLECTIVO",78,"NO"
2024-07-16,"SI",,"X","LANCHA",0,"NO"
2024-07-16,"SI",,"X","SUBTE",24,"NO"
2024-07-16,"SI",,"X","TOTAL",94,"NO"
2024-07-16,"SI",,"X","TREN",19,"NO"
2024-07-16,"SI","AUH","F","COLECTIVO",232038,"NO"
2024-07-16,"SI","AUH","F","LANCHA",0,"NO"
2024-07-16,"SI","AUH","F","SUBTE",10802,"NO"
2024-07-16,"SI","AUH","F","TOTAL",237788,"NO"
2024-07-16,"SI","AUH","F","TREN",48138,"NO"
2024-07-16,"SI","AUH","M","COLECTIVO",7354,"NO"
2024-07-16,"SI","AUH","M","LANCHA",0,"NO"
2024-07-16,"SI","AUH","M","SUBTE",430,"NO"
2024-07-16,"SI","AUH","M","TOTAL",7602,"NO"
2024-07-16,"SI","AUH","M","TREN",1825,"NO"
2024-07-16,"SI","AUH","X","COLECTIVO",2,"NO"
2024-07-16,"SI","AUH","X","LANCHA",0,"NO"
2024-07-16,"SI","AUH","X","SUBTE",0,"NO"
2024-07-16,"SI","AUH","X","TOTAL",2,"NO"
2024-07-16,"SI","AUH","X","TREN",0,"NO"
2024-07-16,"SI","JUBILACION","F","COLECTIVO",287652,"NO"
2024-07-16,"SI","JUBILACION","F","LANCHA",0,"NO"
2024-07-16,"SI","JUBILACION","F","SUBTE",20481,"NO"
2024-07-16,"SI","JUBILACION","F","TOTAL",298864,"NO"
2024-07-16,"SI","JUBILACION","F","TREN",36254,"NO"
2024-07-16,"SI","JUBILACION","M","COLECTIVO",125482,"NO"
2024-07-16,"SI","JUBILACION","M","LANCHA",0,"NO"
2024-07-16,"SI","JUBILACION","M","SUBTE",10885,"NO"
2024-07-16,"SI","JUBILACION","M","TOTAL",131951,"NO"
2024-07-16,"SI","JUBILACION","M","TREN",19186,"NO"
2024-07-16,"SI","JUBILACION","X","COLECTIVO",2,"NO"
2024-07-16,"SI","JUBILACION","X","LANCHA",0,"NO"
2024-07-16,"SI","JUBILACION","X","SUBTE",1,"NO"
2024-07-16,"SI","JUBILACION","X","TOTAL",2,"NO"
2024-07-16,"SI","JUBILACION","X","TREN",0,"NO"
2024-07-16,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",56011,"NO"
2024-07-16,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2024-07-16,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",3698,"NO"
2024-07-16,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",57638,"NO"
2024-07-16,"SI","MONOTRIBUTO SOCIAL","F","TREN",11902,"NO"
2024-07-16,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",33718,"NO"
2024-07-16,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2024-07-16,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",2445,"NO"
2024-07-16,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",34981,"NO"
2024-07-16,"SI","MONOTRIBUTO SOCIAL","M","TREN",8467,"NO"
2024-07-16,"SI","OTRO","F","COLECTIVO",37716,"NO"
2024-07-16,"SI","OTRO","F","LANCHA",0,"NO"
2024-07-16,"SI","OTRO","F","SUBTE",2309,"NO"
2024-07-16,"SI","OTRO","F","TOTAL",38871,"NO"
2024-07-16,"SI","OTRO","F","TREN",7672,"NO"
2024-07-16,"SI","OTRO","M","COLECTIVO",26036,"NO"
2024-07-16,"SI","OTRO","M","LANCHA",0,"NO"
2024-07-16,"SI","OTRO","M","SUBTE",1777,"NO"
2024-07-16,"SI","OTRO","M","TOTAL",27064,"NO"
2024-07-16,"SI","OTRO","M","TREN",6092,"NO"
2024-07-16,"SI","OTRO","X","COLECTIVO",1,"NO"
2024-07-16,"SI","OTRO","X","LANCHA",0,"NO"
2024-07-16,"SI","OTRO","X","SUBTE",0,"NO"
2024-07-16,"SI","OTRO","X","TOTAL",1,"NO"
2024-07-16,"SI","OTRO","X","TREN",0,"NO"
2024-07-16,"SI","PENSION","F","COLECTIVO",77526,"NO"
2024-07-16,"SI","PENSION","F","LANCHA",0,"NO"
2024-07-16,"SI","PENSION","F","SUBTE",4759,"NO"
2024-07-16,"SI","PENSION","F","TOTAL",79980,"NO"
2024-07-16,"SI","PENSION","F","TREN",15066,"NO"
2024-07-16,"SI","PENSION","M","COLECTIVO",37004,"NO"
2024-07-16,"SI","PENSION","M","LANCHA",0,"NO"
2024-07-16,"SI","PENSION","M","SUBTE",2399,"NO"
2024-07-16,"SI","PENSION","M","TOTAL",38388,"NO"
2024-07-16,"SI","PENSION","M","TREN",7687,"NO"
2024-07-16,"SI","PENSION","X","COLECTIVO",2,"NO"
2024-07-16,"SI","PENSION","X","LANCHA",0,"NO"
2024-07-16,"SI","PENSION","X","SUBTE",0,"NO"
2024-07-16,"SI","PENSION","X","TOTAL",2,"NO"
2024-07-16,"SI","PENSION","X","TREN",0,"NO"
2024-07-16,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",116791,"NO"
2024-07-16,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2024-07-16,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",9329,"NO"
2024-07-16,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",119720,"NO"
2024-07-16,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",30113,"NO"
2024-07-16,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",1169,"NO"
2024-07-16,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2024-07-16,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",127,"NO"
2024-07-16,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",1229,"NO"
2024-07-16,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",345,"NO"
2024-07-16,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","X","COLECTIVO",1,"NO"
2024-07-16,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","X","LANCHA",0,"NO"
2024-07-16,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","X","SUBTE",0,"NO"
2024-07-16,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","X","TOTAL",1,"NO"
2024-07-16,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","X","TREN",1,"NO"
2024-07-16,"SI","PROGRESAR","F","COLECTIVO",40450,"NO"
2024-07-16,"SI","PROGRESAR","F","LANCHA",0,"NO"
2024-07-16,"SI","PROGRESAR","F","SUBTE",2831,"NO"
2024-07-16,"SI","PROGRESAR","F","TOTAL",41896,"NO"
2024-07-16,"SI","PROGRESAR","F","TREN",8471,"NO"
2024-07-16,"SI","PROGRESAR","M","COLECTIVO",16711,"NO"
2024-07-16,"SI","PROGRESAR","M","LANCHA",0,"NO"
2024-07-16,"SI","PROGRESAR","M","SUBTE",1247,"NO"
2024-07-16,"SI","PROGRESAR","M","TOTAL",17431,"NO"
2024-07-16,"SI","PROGRESAR","M","TREN",3566,"NO"
2024-07-16,"SI","PROGRESAR","X","COLECTIVO",1,"NO"
2024-07-16,"SI","PROGRESAR","X","LANCHA",0,"NO"
2024-07-16,"SI","PROGRESAR","X","SUBTE",0,"NO"
2024-07-16,"SI","PROGRESAR","X","TOTAL",1,"NO"
2024-07-16,"SI","PROGRESAR","X","TREN",0,"NO"
2024-07-17,"NO",,,"COLECTIVO",153918,"NO"
2024-07-17,"NO",,,"LANCHA",10,"NO"
2024-07-17,"NO",,,"SUBTE",0,"NO"
2024-07-17,"NO",,,"TOTAL",154065,"NO"
2024-07-17,"NO",,,"TREN",212,"NO"
2024-07-17,"NO",,"F","COLECTIVO",239037,"NO"
2024-07-17,"NO",,"F","LANCHA",350,"NO"
2024-07-17,"NO",,"F","SUBTE",0,"NO"
2024-07-17,"NO",,"F","TOTAL",239536,"NO"
2024-07-17,"NO",,"F","TREN",253,"NO"
2024-07-17,"NO",,"M","COLECTIVO",160992,"NO"
2024-07-17,"NO",,"M","LANCHA",379,"NO"
2024-07-17,"NO",,"M","SUBTE",0,"NO"
2024-07-17,"NO",,"M","TOTAL",161506,"NO"
2024-07-17,"NO",,"M","TREN",232,"NO"
2024-07-17,"NO",,"X","COLECTIVO",28,"NO"
2024-07-17,"NO",,"X","LANCHA",0,"NO"
2024-07-17,"NO",,"X","SUBTE",0,"NO"
2024-07-17,"NO",,"X","TOTAL",28,"NO"
2024-07-17,"NO",,"X","TREN",0,"NO"
2024-07-17,"NO","AUH","F","COLECTIVO",86214,"NO"
2024-07-17,"NO","AUH","F","LANCHA",87,"NO"
2024-07-17,"NO","AUH","F","SUBTE",0,"NO"
2024-07-17,"NO","AUH","F","TOTAL",86310,"NO"
2024-07-17,"NO","AUH","F","TREN",24,"NO"
2024-07-17,"NO","AUH","M","COLECTIVO",1784,"NO"
2024-07-17,"NO","AUH","M","LANCHA",5,"NO"
2024-07-17,"NO","AUH","M","SUBTE",0,"NO"
2024-07-17,"NO","AUH","M","TOTAL",1789,"NO"
2024-07-17,"NO","AUH","M","TREN",1,"NO"
2024-07-17,"NO","JUBILACION","F","COLECTIVO",116472,"NO"
2024-07-17,"NO","JUBILACION","F","LANCHA",77,"NO"
2024-07-17,"NO","JUBILACION","F","SUBTE",0,"NO"
2024-07-17,"NO","JUBILACION","F","TOTAL",116570,"NO"
2024-07-17,"NO","JUBILACION","F","TREN",50,"NO"
2024-07-17,"NO","JUBILACION","M","COLECTIVO",51634,"NO"
2024-07-17,"NO","JUBILACION","M","LANCHA",45,"NO"
2024-07-17,"NO","JUBILACION","M","SUBTE",0,"NO"
2024-07-17,"NO","JUBILACION","M","TOTAL",51690,"NO"
2024-07-17,"NO","JUBILACION","M","TREN",39,"NO"
2024-07-17,"NO","MONOTRIBUTO SOCIAL","F","COLECTIVO",13849,"NO"
2024-07-17,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",21,"NO"
2024-07-17,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"NO"
2024-07-17,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",13870,"NO"
2024-07-17,"NO","MONOTRIBUTO SOCIAL","F","TREN",3,"NO"
2024-07-17,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",6719,"NO"
2024-07-17,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",10,"NO"
2024-07-17,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"NO"
2024-07-17,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",6733,"NO"
2024-07-17,"NO","MONOTRIBUTO SOCIAL","M","TREN",5,"NO"
2024-07-17,"NO","OTRO","F","COLECTIVO",12281,"NO"
2024-07-17,"NO","OTRO","F","LANCHA",10,"NO"
2024-07-17,"NO","OTRO","F","SUBTE",0,"NO"
2024-07-17,"NO","OTRO","F","TOTAL",12294,"NO"
2024-07-17,"NO","OTRO","F","TREN",5,"NO"
2024-07-17,"NO","OTRO","M","COLECTIVO",6602,"NO"
2024-07-17,"NO","OTRO","M","LANCHA",9,"NO"
2024-07-17,"NO","OTRO","M","SUBTE",0,"NO"
2024-07-17,"NO","OTRO","M","TOTAL",6613,"NO"
2024-07-17,"NO","OTRO","M","TREN",4,"NO"
2024-07-17,"NO","OTRO","X","COLECTIVO",1,"SI"
2024-07-17,"NO","OTRO","X","LANCHA",0,"SI"
2024-07-17,"NO","OTRO","X","SUBTE",0,"SI"
2024-07-17,"NO","OTRO","X","TOTAL",1,"SI"
2024-07-17,"NO","OTRO","X","TREN",0,"SI"
2024-07-17,"NO","PENSION","F","COLECTIVO",47647,"NO"
2024-07-17,"NO","PENSION","F","LANCHA",21,"NO"
2024-07-17,"NO","PENSION","F","SUBTE",0,"NO"
2024-07-17,"NO","PENSION","F","TOTAL",47673,"NO"
2024-07-17,"NO","PENSION","F","TREN",16,"NO"
2024-07-17,"NO","PENSION","M","COLECTIVO",25802,"NO"
2024-07-17,"NO","PENSION","M","LANCHA",12,"NO"
2024-07-17,"NO","PENSION","M","SUBTE",0,"NO"
2024-07-17,"NO","PENSION","M","TOTAL",25819,"NO"
2024-07-17,"NO","PENSION","M","TREN",8,"NO"
2024-07-17,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",38453,"NO"
2024-07-17,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",30,"NO"
2024-07-17,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"NO"
2024-07-17,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",38490,"NO"
2024-07-17,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",17,"NO"
2024-07-17,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",311,"NO"
2024-07-17,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",11,"NO"
2024-07-17,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"NO"
2024-07-17,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",322,"NO"
2024-07-17,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",0,"NO"
2024-07-17,"NO","PROGRESAR","F","COLECTIVO",18467,"NO"
2024-07-17,"NO","PROGRESAR","F","LANCHA",11,"NO"
2024-07-17,"NO","PROGRESAR","F","SUBTE",0,"NO"
2024-07-17,"NO","PROGRESAR","F","TOTAL",18480,"NO"
2024-07-17,"NO","PROGRESAR","F","TREN",5,"NO"
2024-07-17,"NO","PROGRESAR","M","COLECTIVO",8581,"NO"
2024-07-17,"NO","PROGRESAR","M","LANCHA",3,"NO"
2024-07-17,"NO","PROGRESAR","M","SUBTE",0,"NO"
2024-07-17,"NO","PROGRESAR","M","TOTAL",8585,"NO"
2024-07-17,"NO","PROGRESAR","M","TREN",1,"NO"
2024-07-17,"NO","PROGRESAR","X","COLECTIVO",2,"NO"
2024-07-17,"NO","PROGRESAR","X","LANCHA",0,"NO"
2024-07-17,"NO","PROGRESAR","X","SUBTE",0,"NO"
2024-07-17,"NO","PROGRESAR","X","TOTAL",2,"NO"
2024-07-17,"NO","PROGRESAR","X","TREN",0,"NO"
2024-07-17,"SI",,,"COLECTIVO",238790,"NO"
2024-07-17,"SI",,,"LANCHA",0,"NO"
2024-07-17,"SI",,,"SUBTE",52443,"NO"
2024-07-17,"SI",,,"TOTAL",284979,"NO"
2024-07-17,"SI",,,"TREN",45132,"NO"
2024-07-17,"SI",,"F","COLECTIVO",944192,"NO"
2024-07-17,"SI",,"F","LANCHA",0,"NO"
2024-07-17,"SI",,"F","SUBTE",149632,"NO"
2024-07-17,"SI",,"F","TOTAL",1034272,"NO"
2024-07-17,"SI",,"F","TREN",196294,"NO"
2024-07-17,"SI",,"M","COLECTIVO",840155,"NO"
2024-07-17,"SI",,"M","LANCHA",0,"NO"
2024-07-17,"SI",,"M","SUBTE",142453,"NO"
2024-07-17,"SI",,"M","TOTAL",934967,"NO"
2024-07-17,"SI",,"M","TREN",223274,"NO"
2024-07-17,"SI",,"X","COLECTIVO",85,"NO"
2024-07-17,"SI",,"X","LANCHA",0,"NO"
2024-07-17,"SI",,"X","SUBTE",26,"NO"
2024-07-17,"SI",,"X","TOTAL",101,"NO"
2024-07-17,"SI",,"X","TREN",19,"NO"
2024-07-17,"SI","AUH","F","COLECTIVO",243715,"NO"
2024-07-17,"SI","AUH","F","LANCHA",0,"NO"
2024-07-17,"SI","AUH","F","SUBTE",11551,"NO"
2024-07-17,"SI","AUH","F","TOTAL",249735,"NO"
2024-07-17,"SI","AUH","F","TREN",51201,"NO"
2024-07-17,"SI","AUH","M","COLECTIVO",7668,"NO"
2024-07-17,"SI","AUH","M","LANCHA",0,"NO"
2024-07-17,"SI","AUH","M","SUBTE",445,"NO"
2024-07-17,"SI","AUH","M","TOTAL",7917,"NO"
2024-07-17,"SI","AUH","M","TREN",1877,"NO"
2024-07-17,"SI","AUH","X","COLECTIVO",3,"NO"
2024-07-17,"SI","AUH","X","LANCHA",0,"NO"
2024-07-17,"SI","AUH","X","SUBTE",0,"NO"
2024-07-17,"SI","AUH","X","TOTAL",3,"NO"
2024-07-17,"SI","AUH","X","TREN",0,"NO"
2024-07-17,"SI","JUBILACION","F","COLECTIVO",293109,"NO"
2024-07-17,"SI","JUBILACION","F","LANCHA",0,"NO"
2024-07-17,"SI","JUBILACION","F","SUBTE",21469,"NO"
2024-07-17,"SI","JUBILACION","F","TOTAL",304828,"NO"
2024-07-17,"SI","JUBILACION","F","TREN",37579,"NO"
2024-07-17,"SI","JUBILACION","M","COLECTIVO",126471,"NO"
2024-07-17,"SI","JUBILACION","M","LANCHA",0,"NO"
2024-07-17,"SI","JUBILACION","M","SUBTE",11520,"NO"
2024-07-17,"SI","JUBILACION","M","TOTAL",133114,"NO"
2024-07-17,"SI","JUBILACION","M","TREN",19712,"NO"
2024-07-17,"SI","JUBILACION","X","COLECTIVO",3,"NO"
2024-07-17,"SI","JUBILACION","X","LANCHA",0,"NO"
2024-07-17,"SI","JUBILACION","X","SUBTE",0,"NO"
2024-07-17,"SI","JUBILACION","X","TOTAL",3,"NO"
2024-07-17,"SI","JUBILACION","X","TREN",1,"NO"
2024-07-17,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",57967,"NO"
2024-07-17,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2024-07-17,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",3901,"NO"
2024-07-17,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",59743,"NO"
2024-07-17,"SI","MONOTRIBUTO SOCIAL","F","TREN",12634,"NO"
2024-07-17,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",34788,"NO"
2024-07-17,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2024-07-17,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",2533,"NO"
2024-07-17,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",36162,"NO"
2024-07-17,"SI","MONOTRIBUTO SOCIAL","M","TREN",8702,"NO"
2024-07-17,"SI","MONOTRIBUTO SOCIAL","X","COLECTIVO",2,"NO"
2024-07-17,"SI","MONOTRIBUTO SOCIAL","X","LANCHA",0,"NO"
2024-07-17,"SI","MONOTRIBUTO SOCIAL","X","SUBTE",0,"NO"
2024-07-17,"SI","MONOTRIBUTO SOCIAL","X","TOTAL",2,"NO"
2024-07-17,"SI","MONOTRIBUTO SOCIAL","X","TREN",0,"NO"
2024-07-17,"SI","OTRO","F","COLECTIVO",39324,"NO"
2024-07-17,"SI","OTRO","F","LANCHA",0,"NO"
2024-07-17,"SI","OTRO","F","SUBTE",2492,"NO"
2024-07-17,"SI","OTRO","F","TOTAL",40571,"NO"
2024-07-17,"SI","OTRO","F","TREN",8075,"NO"
2024-07-17,"SI","OTRO","M","COLECTIVO",26871,"NO"
2024-07-17,"SI","OTRO","M","LANCHA",0,"NO"
2024-07-17,"SI","OTRO","M","SUBTE",1911,"NO"
2024-07-17,"SI","OTRO","M","TOTAL",27944,"NO"
2024-07-17,"SI","OTRO","M","TREN",6386,"NO"
2024-07-17,"SI","OTRO","X","COLECTIVO",1,"NO"
2024-07-17,"SI","OTRO","X","LANCHA",0,"NO"
2024-07-17,"SI","OTRO","X","SUBTE",0,"NO"
2024-07-17,"SI","OTRO","X","TOTAL",1,"NO"
2024-07-17,"SI","OTRO","X","TREN",0,"NO"
2024-07-17,"SI","PENSION","F","COLECTIVO",79112,"NO"
2024-07-17,"SI","PENSION","F","LANCHA",0,"NO"
2024-07-17,"SI","PENSION","F","SUBTE",5000,"NO"
2024-07-17,"SI","PENSION","F","TOTAL",81571,"NO"
2024-07-17,"SI","PENSION","F","TREN",15647,"NO"
2024-07-17,"SI","PENSION","M","COLECTIVO",37821,"NO"
2024-07-17,"SI","PENSION","M","LANCHA",0,"NO"
2024-07-17,"SI","PENSION","M","SUBTE",2593,"NO"
2024-07-17,"SI","PENSION","M","TOTAL",39299,"NO"
2024-07-17,"SI","PENSION","M","TREN",7954,"NO"
2024-07-17,"SI","PENSION","X","COLECTIVO",2,"NO"
2024-07-17,"SI","PENSION","X","LANCHA",0,"NO"
2024-07-17,"SI","PENSION","X","SUBTE",0,"NO"
2024-07-17,"SI","PENSION","X","TOTAL",2,"NO"
2024-07-17,"SI","PENSION","X","TREN",0,"NO"
2024-07-17,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",118301,"NO"
2024-07-17,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2024-07-17,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",9566,"NO"
